chunk_id,doc_id,chunk_index,chunk_file,dataset_name,subset,split,department,document_type,category,region,created_at
pile_of_law_0000000_chunk_0967,pile_of_law_0000000,967,chunks/pile_of_law_0000000_chunk_0967.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0968,pile_of_law_0000000,968,chunks/pile_of_law_0000000_chunk_0968.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0969,pile_of_law_0000000,969,chunks/pile_of_law_0000000_chunk_0969.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0970,pile_of_law_0000000,970,chunks/pile_of_law_0000000_chunk_0970.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0971,pile_of_law_0000000,971,chunks/pile_of_law_0000000_chunk_0971.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0972,pile_of_law_0000000,972,chunks/pile_of_law_0000000_chunk_0972.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0973,pile_of_law_0000000,973,chunks/pile_of_law_0000000_chunk_0973.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0974,pile_of_law_0000000,974,chunks/pile_of_law_0000000_chunk_0974.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0975,pile_of_law_0000000,975,chunks/pile_of_law_0000000_chunk_0975.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0976,pile_of_law_0000000,976,chunks/pile_of_law_0000000_chunk_0976.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0977,pile_of_law_0000000,977,chunks/pile_of_law_0000000_chunk_0977.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0978,pile_of_law_0000000,978,chunks/pile_of_law_0000000_chunk_0978.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0979,pile_of_law_0000000,979,chunks/pile_of_law_0000000_chunk_0979.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0980,pile_of_law_0000000,980,chunks/pile_of_law_0000000_chunk_0980.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0981,pile_of_law_0000000,981,chunks/pile_of_law_0000000_chunk_0981.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0982,pile_of_law_0000000,982,chunks/pile_of_law_0000000_chunk_0982.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0983,pile_of_law_0000000,983,chunks/pile_of_law_0000000_chunk_0983.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0984,pile_of_law_0000000,984,chunks/pile_of_law_0000000_chunk_0984.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0985,pile_of_law_0000000,985,chunks/pile_of_law_0000000_chunk_0985.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0986,pile_of_law_0000000,986,chunks/pile_of_law_0000000_chunk_0986.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0987,pile_of_law_0000000,987,chunks/pile_of_law_0000000_chunk_0987.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0988,pile_of_law_0000000,988,chunks/pile_of_law_0000000_chunk_0988.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0989,pile_of_law_0000000,989,chunks/pile_of_law_0000000_chunk_0989.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0990,pile_of_law_0000000,990,chunks/pile_of_law_0000000_chunk_0990.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0991,pile_of_law_0000000,991,chunks/pile_of_law_0000000_chunk_0991.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0992,pile_of_law_0000000,992,chunks/pile_of_law_0000000_chunk_0992.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0993,pile_of_law_0000000,993,chunks/pile_of_law_0000000_chunk_0993.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0994,pile_of_law_0000000,994,chunks/pile_of_law_0000000_chunk_0994.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0995,pile_of_law_0000000,995,chunks/pile_of_law_0000000_chunk_0995.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0996,pile_of_law_0000000,996,chunks/pile_of_law_0000000_chunk_0996.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0997,pile_of_law_0000000,997,chunks/pile_of_law_0000000_chunk_0997.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0998,pile_of_law_0000000,998,chunks/pile_of_law_0000000_chunk_0998.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0999,pile_of_law_0000000,999,chunks/pile_of_law_0000000_chunk_0999.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1000,pile_of_law_0000000,1000,chunks/pile_of_law_0000000_chunk_1000.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1001,pile_of_law_0000000,1001,chunks/pile_of_law_0000000_chunk_1001.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1002,pile_of_law_0000000,1002,chunks/pile_of_law_0000000_chunk_1002.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1003,pile_of_law_0000000,1003,chunks/pile_of_law_0000000_chunk_1003.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1004,pile_of_law_0000000,1004,chunks/pile_of_law_0000000_chunk_1004.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1005,pile_of_law_0000000,1005,chunks/pile_of_law_0000000_chunk_1005.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1006,pile_of_law_0000000,1006,chunks/pile_of_law_0000000_chunk_1006.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1007,pile_of_law_0000000,1007,chunks/pile_of_law_0000000_chunk_1007.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1008,pile_of_law_0000000,1008,chunks/pile_of_law_0000000_chunk_1008.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1009,pile_of_law_0000000,1009,chunks/pile_of_law_0000000_chunk_1009.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1010,pile_of_law_0000000,1010,chunks/pile_of_law_0000000_chunk_1010.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1011,pile_of_law_0000000,1011,chunks/pile_of_law_0000000_chunk_1011.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1012,pile_of_law_0000000,1012,chunks/pile_of_law_0000000_chunk_1012.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1013,pile_of_law_0000000,1013,chunks/pile_of_law_0000000_chunk_1013.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1014,pile_of_law_0000000,1014,chunks/pile_of_law_0000000_chunk_1014.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1015,pile_of_law_0000000,1015,chunks/pile_of_law_0000000_chunk_1015.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1016,pile_of_law_0000000,1016,chunks/pile_of_law_0000000_chunk_1016.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1017,pile_of_law_0000000,1017,chunks/pile_of_law_0000000_chunk_1017.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1018,pile_of_law_0000000,1018,chunks/pile_of_law_0000000_chunk_1018.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1019,pile_of_law_0000000,1019,chunks/pile_of_law_0000000_chunk_1019.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1020,pile_of_law_0000000,1020,chunks/pile_of_law_0000000_chunk_1020.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1021,pile_of_law_0000000,1021,chunks/pile_of_law_0000000_chunk_1021.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1022,pile_of_law_0000000,1022,chunks/pile_of_law_0000000_chunk_1022.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1023,pile_of_law_0000000,1023,chunks/pile_of_law_0000000_chunk_1023.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1024,pile_of_law_0000000,1024,chunks/pile_of_law_0000000_chunk_1024.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1025,pile_of_law_0000000,1025,chunks/pile_of_law_0000000_chunk_1025.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1026,pile_of_law_0000000,1026,chunks/pile_of_law_0000000_chunk_1026.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1027,pile_of_law_0000000,1027,chunks/pile_of_law_0000000_chunk_1027.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1028,pile_of_law_0000000,1028,chunks/pile_of_law_0000000_chunk_1028.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1029,pile_of_law_0000000,1029,chunks/pile_of_law_0000000_chunk_1029.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1030,pile_of_law_0000000,1030,chunks/pile_of_law_0000000_chunk_1030.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1031,pile_of_law_0000000,1031,chunks/pile_of_law_0000000_chunk_1031.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1032,pile_of_law_0000000,1032,chunks/pile_of_law_0000000_chunk_1032.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1033,pile_of_law_0000000,1033,chunks/pile_of_law_0000000_chunk_1033.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1034,pile_of_law_0000000,1034,chunks/pile_of_law_0000000_chunk_1034.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1035,pile_of_law_0000000,1035,chunks/pile_of_law_0000000_chunk_1035.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1036,pile_of_law_0000000,1036,chunks/pile_of_law_0000000_chunk_1036.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1037,pile_of_law_0000000,1037,chunks/pile_of_law_0000000_chunk_1037.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1038,pile_of_law_0000000,1038,chunks/pile_of_law_0000000_chunk_1038.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1039,pile_of_law_0000000,1039,chunks/pile_of_law_0000000_chunk_1039.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1040,pile_of_law_0000000,1040,chunks/pile_of_law_0000000_chunk_1040.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1041,pile_of_law_0000000,1041,chunks/pile_of_law_0000000_chunk_1041.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1042,pile_of_law_0000000,1042,chunks/pile_of_law_0000000_chunk_1042.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1043,pile_of_law_0000000,1043,chunks/pile_of_law_0000000_chunk_1043.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1044,pile_of_law_0000000,1044,chunks/pile_of_law_0000000_chunk_1044.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1045,pile_of_law_0000000,1045,chunks/pile_of_law_0000000_chunk_1045.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1046,pile_of_law_0000000,1046,chunks/pile_of_law_0000000_chunk_1046.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1047,pile_of_law_0000000,1047,chunks/pile_of_law_0000000_chunk_1047.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1048,pile_of_law_0000000,1048,chunks/pile_of_law_0000000_chunk_1048.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1049,pile_of_law_0000000,1049,chunks/pile_of_law_0000000_chunk_1049.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1050,pile_of_law_0000000,1050,chunks/pile_of_law_0000000_chunk_1050.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1051,pile_of_law_0000000,1051,chunks/pile_of_law_0000000_chunk_1051.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1052,pile_of_law_0000000,1052,chunks/pile_of_law_0000000_chunk_1052.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1053,pile_of_law_0000000,1053,chunks/pile_of_law_0000000_chunk_1053.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1054,pile_of_law_0000000,1054,chunks/pile_of_law_0000000_chunk_1054.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1055,pile_of_law_0000000,1055,chunks/pile_of_law_0000000_chunk_1055.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1056,pile_of_law_0000000,1056,chunks/pile_of_law_0000000_chunk_1056.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1057,pile_of_law_0000000,1057,chunks/pile_of_law_0000000_chunk_1057.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1058,pile_of_law_0000000,1058,chunks/pile_of_law_0000000_chunk_1058.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1059,pile_of_law_0000000,1059,chunks/pile_of_law_0000000_chunk_1059.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1060,pile_of_law_0000000,1060,chunks/pile_of_law_0000000_chunk_1060.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1061,pile_of_law_0000000,1061,chunks/pile_of_law_0000000_chunk_1061.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1062,pile_of_law_0000000,1062,chunks/pile_of_law_0000000_chunk_1062.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1063,pile_of_law_0000000,1063,chunks/pile_of_law_0000000_chunk_1063.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1064,pile_of_law_0000000,1064,chunks/pile_of_law_0000000_chunk_1064.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1065,pile_of_law_0000000,1065,chunks/pile_of_law_0000000_chunk_1065.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1066,pile_of_law_0000000,1066,chunks/pile_of_law_0000000_chunk_1066.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1067,pile_of_law_0000000,1067,chunks/pile_of_law_0000000_chunk_1067.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1068,pile_of_law_0000000,1068,chunks/pile_of_law_0000000_chunk_1068.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1069,pile_of_law_0000000,1069,chunks/pile_of_law_0000000_chunk_1069.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1070,pile_of_law_0000000,1070,chunks/pile_of_law_0000000_chunk_1070.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1071,pile_of_law_0000000,1071,chunks/pile_of_law_0000000_chunk_1071.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1072,pile_of_law_0000000,1072,chunks/pile_of_law_0000000_chunk_1072.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1073,pile_of_law_0000000,1073,chunks/pile_of_law_0000000_chunk_1073.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1074,pile_of_law_0000000,1074,chunks/pile_of_law_0000000_chunk_1074.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1075,pile_of_law_0000000,1075,chunks/pile_of_law_0000000_chunk_1075.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1076,pile_of_law_0000000,1076,chunks/pile_of_law_0000000_chunk_1076.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1077,pile_of_law_0000000,1077,chunks/pile_of_law_0000000_chunk_1077.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1078,pile_of_law_0000000,1078,chunks/pile_of_law_0000000_chunk_1078.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1079,pile_of_law_0000000,1079,chunks/pile_of_law_0000000_chunk_1079.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1080,pile_of_law_0000000,1080,chunks/pile_of_law_0000000_chunk_1080.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1081,pile_of_law_0000000,1081,chunks/pile_of_law_0000000_chunk_1081.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1082,pile_of_law_0000000,1082,chunks/pile_of_law_0000000_chunk_1082.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1083,pile_of_law_0000000,1083,chunks/pile_of_law_0000000_chunk_1083.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1084,pile_of_law_0000000,1084,chunks/pile_of_law_0000000_chunk_1084.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1085,pile_of_law_0000000,1085,chunks/pile_of_law_0000000_chunk_1085.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1086,pile_of_law_0000000,1086,chunks/pile_of_law_0000000_chunk_1086.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1087,pile_of_law_0000000,1087,chunks/pile_of_law_0000000_chunk_1087.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1088,pile_of_law_0000000,1088,chunks/pile_of_law_0000000_chunk_1088.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1089,pile_of_law_0000000,1089,chunks/pile_of_law_0000000_chunk_1089.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1090,pile_of_law_0000000,1090,chunks/pile_of_law_0000000_chunk_1090.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1091,pile_of_law_0000000,1091,chunks/pile_of_law_0000000_chunk_1091.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1092,pile_of_law_0000000,1092,chunks/pile_of_law_0000000_chunk_1092.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_1093,pile_of_law_0000000,1093,chunks/pile_of_law_0000000_chunk_1093.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
